Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.78,68.06285858154297,31.96316146850586,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.41508102416992,31.7060661315918,79.65408325195312,17.853092193603516,96.15604400634766,3.8439533710479736,0.5386775135993958,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.6606366634368896,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,162298511360.0,1898608256.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1566492319107056,0.365209766796657,1125929088.0,63910603.428571425,8959488.0,1437024640.0,1.2087063789367676,1155.0,451.0,12253.0,6.0,24.357778549194336,2790.0,1920.0,3.0,57.0,58.0,63.0,54.0,59.0,49.0,90.0,545.0,2.0,35.382479429244995,2736.0,5.0,2.3267040252685547
7.88,67.7957992553711,32.178009033203125,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.5234375,31.729223251342773,79.65408325195312,17.853092193603516,96.20784759521484,3.792153596878052,0.5508244037628174,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.6569696068763733,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,161415348224.0,1893081856.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1528822183609009,0.365209766796657,1102368256.0,63910603.428571425,8812080.0,1437024640.0,1.2087063789367676,1155.0,451.0,12253.0,6.0,24.357778549194336,2790.0,1920.0,3.0,57.0,58.0,63.0,54.0,59.0,49.0,90.0,545.0,2.0,35.382479429244995,2736.0,5.0,2.3267040252685547
7.98,67.9412612915039,32.05874252319336,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.343481063842773,32.501007080078125,79.65408325195312,17.853092193603516,96.15528869628906,3.8447110652923584,0.5272178053855896,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.6562402248382568,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159383011328.0,1873794048.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.149558663368225,0.365209766796657,1102995968.0,63910603.428571425,8817003.0,1437024640.0,1.2087063789367676,1155.0,451.0,12253.0,6.0,24.357778549194336,2790.0,1920.0,3.0,57.0,58.0,63.0,54.0,59.0,49.0,90.0,545.0,2.0,35.382479429244995,2736.0,5.0,2.3267040252685547
8.0,67.9412612915039,32.05874252319336,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.343481063842773,32.501007080078125,79.65408325195312,17.853092193603516,96.15528869628906,3.8447110652923584,0.5272178053855896,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.6562402248382568,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159383011328.0,1873794048.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.149558663368225,0.365209766796657,1102995968.0,63910603.428571425,8817003.0,1437024640.0,0.08163504675030706,208.0,24.0,7070.0,1.0,11.417983055114744,2790.0,1920.0,3.0,57.0,58.0,63.0,54.0,59.0,49.0,90.0,545.0,2.0,35.382479429244995,2736.0,8.0,2.3267040252685547
8.08,67.91836547851562,32.08163833618164,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.45676612854004,31.72711944580078,79.65408325195312,17.853092193603516,96.14505004882812,3.854949712753296,0.5039834976196289,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.652395486831665,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,157421338624.0,1851453568.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1495065689086914,0.365209766796657,1089465856.0,63910603.428571425,8709107.0,1437024640.0,0.08163504675030706,208.0,24.0,7070.0,1.0,11.417983055114744,2790.0,1920.0,3.0,57.0,58.0,63.0,54.0,59.0,49.0,90.0,545.0,2.0,35.382479429244995,2736.0,8.0,2.3267040252685547
8.18,67.94155883789062,32.058441162109375,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.300912857055664,32.492034912109375,79.65408325195312,17.853092193603516,96.15618133544922,3.843817949295044,0.5211056470870972,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.648866593837738,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,158882496512.0,1867905664.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1495695114135742,0.365209766796657,1099498240.0,63910603.428571425,8788919.0,1437024640.0,0.08163504675030706,208.0,24.0,7070.0,1.0,11.417983055114744,2790.0,1920.0,3.0,57.0,58.0,63.0,54.0,59.0,49.0,90.0,545.0,2.0,35.382479429244995,2736.0,8.0,2.3267040252685547
8.22,67.94155883789062,32.058441162109375,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.300912857055664,32.492034912109375,79.65408325195312,17.853092193603516,96.15618133544922,3.843817949295044,0.5211056470870972,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.648866593837738,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,158882496512.0,1867905664.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1495695114135742,0.365209766796657,1099498240.0,63910603.428571425,8788919.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
8.28,67.91846466064453,32.08153533935547,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.47958755493164,31.74120140075684,79.65408325195312,17.853092193603516,96.16073608398438,3.839263200759888,0.5456721782684326,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.6313871741294861,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159331188736.0,1873915008.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.149510145187378,0.365209766796657,1102638720.0,63910603.428571425,8814307.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
8.38,67.91848754882812,32.08151626586914,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.426868438720703,31.76223564147949,79.65408325195312,17.853092193603516,96.15946197509766,3.840540409088135,0.5441009998321533,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.6516198515892029,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159338627072.0,1874002560.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1495109796524048,0.365209766796657,1102701056.0,63910603.428571425,8814848.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
8.49,67.94129943847656,32.05870056152344,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.01232147216797,32.49516296386719,79.65408325195312,17.853092193603516,96.00840759277344,3.991588830947876,0.5636586546897888,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.6532511711120605,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159354880000.0,1873461632.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1495599746704102,0.365209766796657,1124951040.0,63910603.428571425,9013740.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
8.59,67.91775512695312,32.082244873046875,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.467817306518555,31.764333724975582,79.65408325195312,17.853092193603516,96.1606674194336,3.8393361568450928,0.5462456941604614,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,0.6565638184547424,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159377145856.0,1874467328.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1494847536087036,0.365209766796657,1102962944.0,63910603.428571425,8817114.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
8.69,67.94072723388672,32.059268951416016,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.10102844238281,32.49917221069336,79.65408325195312,17.853092193603516,96.46602630615234,3.5339741706848145,0.5328681468963623,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.147459506988525,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159374573568.0,1873704704.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.149539589881897,0.365209766796657,1058708096.0,63910603.428571425,8424682.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
8.79,67.9178237915039,32.08217239379883,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.31241798400879,31.73602867126465,79.65408325195312,17.853092193603516,96.1530303955078,3.846965789794922,0.5761661529541016,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.697292804718018,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159392710656.0,1874649344.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1494872570037842,0.365209766796657,1103110272.0,63910603.428571425,8825880.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
8.89,67.91790771484375,32.08209609985352,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.497478485107425,31.74950218200684,79.65408325195312,17.853092193603516,96.1651840209961,3.834815979003906,0.5414538979530334,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.035765647888184,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159373557760.0,1874423552.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1494901180267334,0.365209766796657,1102937984.0,63910603.428571425,8824579.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
8.99,67.94087219238281,32.05913162231445,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.23703384399414,32.4809684753418,79.65408325195312,17.853092193603516,96.15656280517578,3.8434340953826895,0.532306432723999,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.011308193206787,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159190450176.0,1871538048.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1495447158813477,0.365209766796657,1101640960.0,63910603.428571425,8815015.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
9.0,67.94087219238281,32.05913162231445,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.23703384399414,32.4809684753418,79.65408325195312,17.853092193603516,96.15656280517578,3.8434340953826895,0.532306432723999,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.011308193206787,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159190450176.0,1871538048.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1495447158813477,0.365209766796657,1101640960.0,63910603.428571425,8815015.0,1437024640.0,0.20493039488792414,208.0,24.0,7070.0,1.0,11.417983055114744,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,2.0,3.380439758300781
9.09,68.02181243896484,32.000431060791016,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.68675994873047,31.73256492614746,79.65408325195312,17.853092193603516,96.1249542236328,3.875045299530029,0.5440011620521545,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.137986183166504,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,158965530624.0,1870723328.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.14932119846344,0.365209766796657,1112265856.0,63910603.428571425,8983050.0,1437024640.0,0.20493039488792414,208.0,24.0,7070.0,1.0,11.417983055114744,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,2.0,3.380439758300781
9.19,68.00933837890625,32.09640884399414,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.255210876464844,32.46229934692383,79.65408325195312,17.853092193603516,96.18449401855467,3.815509557723999,0.5209768414497375,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,2.4900293350219727,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,161962065920.0,1906327424.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.147917628288269,0.365209766796657,1116648448.0,63910603.428571425,8871832.0,1437024640.0,0.20493039488792414,208.0,24.0,7070.0,1.0,11.417983055114744,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,2.0,3.380439758300781
9.22,68.00933837890625,32.09640884399414,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.255210876464844,32.46229934692383,79.65408325195312,17.853092193603516,96.18449401855467,3.815509557723999,0.5209768414497375,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,2.4900293350219727,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,161962065920.0,1906327424.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.147917628288269,0.365209766796657,1116648448.0,63910603.428571425,8871832.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.29,67.85160064697266,32.04023742675781,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.253114700317383,31.70786476135254,79.65408325195312,17.853092193603516,96.17691040039062,3.823089122772217,0.5738909840583801,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,3.711789608001709,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,161122795520.0,1898267136.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1472896337509155,0.365209766796657,1107267584.0,63910603.428571425,8834738.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.39,67.80076599121094,32.178951263427734,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.977479934692383,31.69951438903809,79.65408325195312,17.853092193603516,96.02831268310548,3.9716837406158447,0.5804305672645569,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,4.8971781730651855,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159843434496.0,1880198912.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1487798690795898,0.365209766796657,1123166976.0,63910603.428571425,9005322.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.49,68.0660629272461,31.961685180664062,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.169649124145508,32.466651916503906,79.65408325195312,17.853092193603516,96.1380386352539,3.861963987350464,0.5428504347801208,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.364076614379883,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159744819200.0,1879436928.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1493020057678225,0.365209766796657,1121006080.0,63910603.428571425,9076568.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.59,68.01941680908203,31.97390365600586,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.268474578857425,31.73383331298828,79.65408325195312,17.853092193603516,96.1861343383789,3.813868522644043,0.5399659276008606,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.748563289642334,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,161643102208.0,1903682816.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1476384401321411,0.365209766796657,1111986176.0,63910603.428571425,8870857.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.69,67.72191619873047,32.271488189697266,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,18.68751716613769,32.47988510131836,79.65408325195312,17.853092193603516,96.18077850341795,3.8192179203033447,0.5449174046516418,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,11.122730255126951,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,161875689472.0,1905758848.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1472618579864502,0.365209766796657,1116656896.0,63910603.428571425,8881100.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.79,67.8999252319336,32.08585739135742,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,18.888078689575195,31.70653533935547,79.65408325195312,17.853092193603516,96.1962890625,3.803709983825684,0.5277308821678162,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,8.086512565612793,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,160619724800.0,1891167232.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1480227708816528,0.365209766796657,1101202688.0,63910603.428571425,8810259.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.89,68.07377624511719,31.950666427612305,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,17.859342575073242,31.705711364746094,79.65408325195312,17.853092193603516,96.15260314941406,3.847393751144409,0.5440337061882019,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,11.42816162109375,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159802671104.0,1876559616.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1518000364303589,0.365209766796657,1114032256.0,63910603.428571425,8944609.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.99,67.89889526367188,32.09209060668945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.22474670410156,32.47572326660156,79.65408325195312,17.853092193603516,96.20945739746094,3.7905447483062735,0.5493362545967102,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,9.93880844116211,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,162425634816.0,1899908480.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.156028389930725,0.365209766796657,1113341184.0,63910603.428571425,8846539.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
10.0,67.89889526367188,32.09209060668945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.22474670410156,32.47572326660156,79.65408325195312,17.853092193603516,96.20945739746094,3.7905447483062735,0.5493362545967102,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,9.93880844116211,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,162425634816.0,1899908480.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.156028389930725,0.365209766796657,1113341184.0,63910603.428571425,8846539.0,1437024640.0,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,3.0,3.360050678253174
10.02,67.89889526367188,32.09209060668945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.22474670410156,32.47572326660156,79.65408325195312,17.853092193603516,96.20945739746094,3.7905447483062735,0.5493362545967102,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,9.93880844116211,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,162425634816.0,1899908480.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.156028389930725,0.365209766796657,1113341184.0,63910603.428571425,8846539.0,1437024640.0,0.3292543888092041,117.0,2.0,6330.0,1.0,22.83596611022949,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,3.0,3.360050678253174
