Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
34.08,68.1533432006836,31.83527946472168,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.277728080749512,7.924992084503174,81.02107747395833,22.82764498392741,98.7698211669922,1.2301771640777588,0.740749716758728,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,63.08816909790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2095992064.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2067847.5,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,25086415714.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.09,68.1533432006836,31.83527946472168,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.277728080749512,7.924992084503174,81.02107747395833,22.82764498392741,98.7698211669922,1.2301771640777588,0.740749716758728,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,63.08816909790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2095992064.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2067847.5,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,28495176587.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.11,68.1533432006836,31.83527946472168,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.277728080749512,7.924992084503174,81.02107747395833,22.82764498392741,98.7698211669922,1.2301771640777588,0.740749716758728,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,63.08816909790039,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2095992064.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2067847.5,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,30994244527.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.13,68.2143325805664,31.74006080627441,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.820247650146484,7.838259220123291,81.02107747395833,22.82764498392741,98.81983947753906,1.1801596879959106,0.6743572950363159,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.46123123168945,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2093816576.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036526.75,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,31004454353.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.14,68.2143325805664,31.74006080627441,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.820247650146484,7.838259220123291,81.02107747395833,22.82764498392741,98.81983947753906,1.1801596879959106,0.6743572950363159,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.46123123168945,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2093816576.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036526.75,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,28062757313.5,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.16,68.2143325805664,31.74006080627441,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.820247650146484,7.838259220123291,81.02107747395833,22.82764498392741,98.81983947753906,1.1801596879959106,0.6743572950363159,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.46123123168945,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2093816576.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036526.75,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,31025813250.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.17,68.2143325805664,31.74006080627441,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.820247650146484,7.838259220123291,81.02107747395833,22.82764498392741,98.81983947753906,1.1801596879959106,0.6743572950363159,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.46123123168945,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2093816576.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036526.75,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,26045640426.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.19,68.2143325805664,31.74006080627441,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.820247650146484,7.838259220123291,81.02107747395833,22.82764498392741,98.81983947753906,1.1801596879959106,0.6743572950363159,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.46123123168945,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2093816576.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036526.75,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,31036507821.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.2,68.2143325805664,31.74006080627441,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.820247650146484,7.838259220123291,81.02107747395833,22.82764498392741,98.81983947753906,1.1801596879959106,0.6743572950363159,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.46123123168945,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2093816576.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036526.75,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,25599258966.5,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.22,68.2143325805664,31.74006080627441,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.820247650146484,7.838259220123291,81.02107747395833,22.82764498392741,98.81983947753906,1.1801596879959106,0.6743572950363159,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,51.46123123168945,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2093816576.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036526.75,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,31047685571.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.23,68.45781707763672,31.528303146362305,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.095430374145508,7.9065022468566895,81.02107747395833,22.82764498392741,98.79779815673828,1.2022032737731934,0.6894252896308899,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,55.66075897216797,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2013296896.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036779.125,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,25158684421.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.24,68.45781707763672,31.528303146362305,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.095430374145508,7.9065022468566895,81.02107747395833,22.82764498392741,98.79779815673828,1.2022032737731934,0.6894252896308899,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,55.66075897216797,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2013296896.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036779.125,2634597333.3333335,7.162314414978027,263.0,48.0,7855.0,1.0,21.94730567932129,2178.0,26098695895.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.25,68.45781707763672,31.528303146362305,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.095430374145508,7.9065022468566895,81.02107747395833,22.82764498392741,98.79779815673828,1.2022032737731934,0.6894252896308899,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,55.66075897216797,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2013296896.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036779.125,2634597333.3333335,7.155147075653076,104.0,2.0,6330.0,1.0,21.94730567932129,2178.0,25177568504.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.28,68.45781707763672,31.528303146362305,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.095430374145508,7.9065022468566895,81.02107747395833,22.82764498392741,98.79779815673828,1.2022032737731934,0.6894252896308899,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,55.66075897216797,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2013296896.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036779.125,2634597333.3333335,7.155147075653076,104.0,2.0,6330.0,1.0,21.94730567932129,2178.0,25658190538.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.3,68.45781707763672,31.528303146362305,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.095430374145508,7.9065022468566895,81.02107747395833,22.82764498392741,98.79779815673828,1.2022032737731934,0.6894252896308899,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,55.66075897216797,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2013296896.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036779.125,2634597333.3333335,7.155147075653076,104.0,2.0,6330.0,1.0,21.94730567932129,2178.0,31082279382.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.31,68.45781707763672,31.528303146362305,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.095430374145508,7.9065022468566895,81.02107747395833,22.82764498392741,98.79779815673828,1.2022032737731934,0.6894252896308899,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,55.66075897216797,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2013296896.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036779.125,2634597333.3333335,7.155147075653076,104.0,2.0,6330.0,1.0,21.94730567932129,2178.0,31090166598.0,1651.0,3.0,61.0,60.0,61.0,30.0,22.0,27.0,72.0,492.0,3.0,79.15182113647461,0.7039090991020203,3196.0,2.0,75.0,2.4014604091644287
34.32,68.45781707763672,31.528303146362305,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.095430374145508,7.9065022468566895,81.02107747395833,22.82764498392741,98.79779815673828,1.2022032737731934,0.6894252896308899,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,55.66075897216797,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2013296896.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2036779.125,2634597333.3333335,7.1670331954956055,1443.0,948.0,14133.0,2.0,35.30186080932617,2178.0,26147031866.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
34.33,68.23468780517578,31.75271987915039,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.843612194061279,7.884201049804687,81.02107747395833,22.82764498392741,98.8165512084961,1.1834474802017212,0.705165445804596,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,50.846439361572266,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2080044928.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1980294.25,2634597333.3333335,7.1670331954956055,1443.0,948.0,14133.0,2.0,35.30186080932617,2178.0,31097889007.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
34.34,68.23468780517578,31.75271987915039,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.843612194061279,7.884201049804687,81.02107747395833,22.82764498392741,98.8165512084961,1.1834474802017212,0.705165445804596,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,50.846439361572266,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2080044928.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1980294.25,2634597333.3333335,7.1670331954956055,1443.0,948.0,14133.0,2.0,35.30186080932617,2178.0,31107328470.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
34.35,68.23468780517578,31.75271987915039,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.843612194061279,7.884201049804687,81.02107747395833,22.82764498392741,98.8165512084961,1.1834474802017212,0.705165445804596,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,50.846439361572266,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2080044928.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1980294.25,2634597333.3333335,7.1670331954956055,1443.0,948.0,14133.0,2.0,35.30186080932617,2178.0,31118280314.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
34.37,68.23468780517578,31.75271987915039,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.843612194061279,7.884201049804687,81.02107747395833,22.82764498392741,98.8165512084961,1.1834474802017212,0.705165445804596,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,50.846439361572266,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2080044928.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1980294.25,2634597333.3333335,7.1670331954956055,1443.0,948.0,14133.0,2.0,35.30186080932617,2178.0,28657307811.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
34.41,68.23468780517578,31.75271987915039,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.843612194061279,7.884201049804687,81.02107747395833,22.82764498392741,98.8165512084961,1.1834474802017212,0.705165445804596,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,50.846439361572266,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2080044928.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1980294.25,2634597333.3333335,7.1670331954956055,1443.0,948.0,14133.0,2.0,35.30186080932617,2178.0,25272257188.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
34.42,68.23468780517578,31.75271987915039,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,7.843612194061279,7.884201049804687,81.02107747395833,22.82764498392741,98.8165512084961,1.1834474802017212,0.705165445804596,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,50.846439361572266,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2080044928.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,1980294.25,2634597333.3333335,7.1670331954956055,1443.0,948.0,14133.0,2.0,35.30186080932617,2178.0,26223945253.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
34.43,68.12773132324219,31.8608341217041,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.34869384765625,7.921275615692139,81.02107747395833,22.82764498392741,98.77410125732422,1.225895881652832,0.7408868074417114,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,50.81078720092773,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2104891264.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2074123.75,2634597333.3333335,7.1670331954956055,1443.0,948.0,14133.0,2.0,35.30186080932617,2178.0,26223945253.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
34.44,68.12773132324219,31.8608341217041,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.34869384765625,7.921275615692139,81.02107747395833,22.82764498392741,98.77410125732422,1.225895881652832,0.7408868074417114,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,50.81078720092773,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2104891264.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2074123.75,2634597333.3333335,7.1670331954956055,1443.0,948.0,14133.0,2.0,35.30186080932617,2178.0,25289872024.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
34.45,68.12773132324219,31.8608341217041,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.34869384765625,7.921275615692139,81.02107747395833,22.82764498392741,98.77410125732422,1.225895881652832,0.7408868074417114,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,50.81078720092773,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2104891264.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2074123.75,2634597333.3333335,7.1670331954956055,1443.0,948.0,14133.0,2.0,35.30186080932617,2178.0,26237538108.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
34.46,68.12773132324219,31.8608341217041,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.34869384765625,7.921275615692139,81.02107747395833,22.82764498392741,98.77410125732422,1.225895881652832,0.7408868074417114,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,50.81078720092773,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2104891264.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2074123.75,2634597333.3333335,7.1670331954956055,1443.0,948.0,14133.0,2.0,35.30186080932617,2178.0,31203354289.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
34.47,68.12773132324219,31.8608341217041,1.596661593232836,1.9523659745852153,36.72377395629883,85.88086446126302,0.3099057873090108,8.34869384765625,7.921275615692139,81.02107747395833,22.82764498392741,98.77410125732422,1.225895881652832,0.7408868074417114,-1.0,166.83159383138022,305.44056193033856,1.038461685180664,0.40839656194051105,6.657033125559489,50.81078720092773,545038784.0,3.6075422763824463,6.99022118250529,186327203840.0,-1.0,16873926997.333334,-1.0,2104891264.0,24.0772647857666,545000000.0,0.26698717474937433,22191365.333333332,102.88713727678571,2092137344.0,44005317.333333336,4014141.5833333335,1766121642.6666667,-1.0,0.9375238219896952,-1.0,154049402.66666666,2074123.75,2634597333.3333335,0.1926416456699371,377.0,43.0,11691.0,2.0,2.7228000164031982,2178.0,31203354289.0,1651.0,3.0,58.0,60.0,59.0,28.0,22.0,28.0,72.0,492.0,3.0,78.83692383766174,0.7046869993209839,3196.0,2.0,75.0,2.402127265930176
