Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.87,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.47390556335449,32.512168884277344,30.462243216378347,9.05357824053083,0.602119505405426,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.7624402046203613,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1874212352.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7624888.0,153643.890625,0.3300300240516662,102.0,2.0,6330.0,1.0,22.742305755615234,2769.0,1920.0,4.0,65.0,61.0,68.0,34.0,61.0,54.0,90.0,545.0,2.0,22.505490481853485,3196.0,1.0,4.0,3.238675832748413
7.89,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.47390556335449,32.512168884277344,30.462243216378347,9.05357824053083,0.602119505405426,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.7624402046203613,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1874212352.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7624888.0,153643.890625,0.3300300240516662,1097.0,460.0,12245.0,2.0,24.138919830322266,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,58.0,3.3526244163513184
7.97,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.60202980041504,31.70584297180176,30.462243216378347,9.05357824053083,0.5607907772064209,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6744157075881958,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1943308288.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7887538.5,153643.890625,0.3300300240516662,1097.0,460.0,12245.0,2.0,24.138919830322266,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,58.0,3.3526244163513184
8.07,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.58620262145996,31.77509880065918,30.462243216378347,9.05357824053083,0.5728972554206848,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6954761147499084,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1916227328.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7869099.5,153643.890625,0.3300300240516662,1097.0,460.0,12245.0,2.0,24.138919830322266,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,58.0,3.3526244163513184
8.17,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.548900604248047,32.47709655761719,30.462243216378347,9.05357824053083,0.5774239897727966,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6520994305610657,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1897085056.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7625361.0,153643.890625,0.3300300240516662,1097.0,460.0,12245.0,2.0,24.138919830322266,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,58.0,3.3526244163513184
8.28,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.65321922302246,31.739591598510746,30.462243216378347,9.05357824053083,0.5477750301361084,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6951399445533752,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1873636224.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7620064.5,153643.890625,0.3300300240516662,1097.0,460.0,12245.0,2.0,24.138919830322266,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,58.0,3.3526244163513184
8.38,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.4465274810791,32.5155029296875,30.462243216378347,9.05357824053083,0.5609975457191467,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.7062005400657654,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1874173440.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7701560.5,153643.890625,0.3300300240516662,1097.0,460.0,12245.0,2.0,24.138919830322266,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,58.0,3.3526244163513184
8.48,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.47495651245117,31.751806259155277,30.462243216378347,9.05357824053083,0.5824593305587769,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.684248149394989,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1890559616.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7683291.5,153643.890625,0.3300300240516662,1097.0,460.0,12245.0,2.0,24.138919830322266,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,58.0,3.3526244163513184
8.58,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.74049568176269,31.76754379272461,30.462243216378347,9.05357824053083,0.5400545597076416,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6367011070251465,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1895757056.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7635169.0,153643.890625,0.3300300240516662,1097.0,460.0,12245.0,2.0,24.138919830322266,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,58.0,3.3526244163513184
8.59,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.74049568176269,31.76754379272461,30.462243216378347,9.05357824053083,0.5400545597076416,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6367011070251465,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1895757056.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7635169.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,58.0,3.3526244163513184
8.68,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.50762367248535,32.50307846069336,30.462243216378347,9.05357824053083,0.5547434091567993,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6491460800170898,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1879595776.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7617141.5,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,58.0,3.3526244163513184
8.78,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.637365341186523,31.7570915222168,30.462243216378347,9.05357824053083,0.5316697955131531,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.735396146774292,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1866471424.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7590846.5,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,58.0,3.3526244163513184
8.85,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.637365341186523,31.7570915222168,30.462243216378347,9.05357824053083,0.5316697955131531,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.735396146774292,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1866471424.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7590846.5,153643.890625,0.3300300240516662,102.0,2.0,6330.0,1.0,22.742305755615234,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,9.0,3.3526244163513184
8.88,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.13558006286621,32.47602844238281,30.462243216378347,9.05357824053083,0.573935329914093,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6717092394828796,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1873637632.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7820958.0,153643.890625,0.3300300240516662,102.0,2.0,6330.0,1.0,22.742305755615234,2769.0,1920.0,4.0,90.0,89.0,88.0,83.0,92.0,87.0,90.0,545.0,2.0,28.839102387428284,3196.0,1.0,9.0,3.3526244163513184
8.91,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.13558006286621,32.47602844238281,30.462243216378347,9.05357824053083,0.573935329914093,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6717092394828796,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1873637632.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7820958.0,153643.890625,0.4106330573558807,345.0,42.0,11672.0,2.0,20.53170585632324,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
8.98,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.792600631713867,31.74493408203125,30.462243216378347,9.05357824053083,0.5585215091705322,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6330598592758179,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1874306944.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7622533.5,153643.890625,0.4106330573558807,345.0,42.0,11672.0,2.0,20.53170585632324,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.08,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.68297004699707,31.77084732055664,30.462243216378347,9.05357824053083,0.5343100428581238,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.7039278149604797,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1873623552.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7620222.5,153643.890625,0.4106330573558807,345.0,42.0,11672.0,2.0,20.53170585632324,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.18,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.547117233276367,32.49871826171875,30.462243216378347,9.05357824053083,0.5506709218025208,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6879062652587891,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1870280960.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7609231.5,153643.890625,0.4106330573558807,345.0,42.0,11672.0,2.0,20.53170585632324,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.28,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.75161361694336,31.751968383789062,30.462243216378347,9.05357824053083,0.515020489692688,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6352561116218567,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1872468736.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7615237.5,153643.890625,0.4106330573558807,345.0,42.0,11672.0,2.0,20.53170585632324,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.38,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.65017318725586,32.50020980834961,30.462243216378347,9.05357824053083,0.5636080503463745,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6601060032844543,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1870855552.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7611589.0,153643.890625,0.4106330573558807,345.0,42.0,11672.0,2.0,20.53170585632324,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.48,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.70913314819336,31.73114585876465,30.462243216378347,9.05357824053083,0.5383427143096924,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6593759655952454,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1874924672.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7625335.0,153643.890625,0.4106330573558807,345.0,42.0,11672.0,2.0,20.53170585632324,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.58,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.671689987182617,31.73739242553711,30.462243216378347,9.05357824053083,0.5572074055671692,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6540906429290771,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1874896512.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7625379.5,153643.890625,0.4106330573558807,345.0,42.0,11672.0,2.0,20.53170585632324,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.59,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.671689987182617,31.73739242553711,30.462243216378347,9.05357824053083,0.5572074055671692,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6540906429290771,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1874896512.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7625379.5,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.68,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.575708389282227,32.50575256347656,30.462243216378347,9.05357824053083,0.5158864259719849,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6712449193000793,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1873606528.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7622662.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.78,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.66691398620605,31.733074188232425,30.462243216378347,9.05357824053083,0.5512548685073853,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6491385102272034,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1874803072.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7625109.0,153643.890625,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.85,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.66691398620605,31.733074188232425,30.462243216378347,9.05357824053083,0.5512548685073853,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6491385102272034,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1874803072.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7625109.0,153643.890625,0.0767968818545341,102.0,2.0,6330.0,1.0,22.742305755615234,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.88,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.58110237121582,32.52089309692383,30.462243216378347,9.05357824053083,0.6008595824241638,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6644872426986694,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1873497728.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7622348.5,153643.890625,0.0767968818545341,102.0,2.0,6330.0,1.0,22.742305755615234,3750.0,2361.0,4.0,91.0,92.0,90.0,84.0,97.0,87.0,90.0,456.0,2.0,30.976054072380062,3196.0,1.0,65.0,3.350785732269287
9.89,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.58110237121582,32.52089309692383,30.462243216378347,9.05357824053083,0.6008595824241638,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6644872426986694,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1873497728.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7622348.5,153643.890625,0.2462216317653656,345.0,42.0,11672.0,2.0,20.665773391723636,3750.0,2361.0,4.0,77.0,77.0,73.0,54.0,78.0,84.0,90.0,456.0,2.0,31.60648941993713,3196.0,1.0,62.0,3.3630411624908447
9.98,25.107022966657365,17.75011989048549,0.37703408513750347,0.7104649373463222,21.4033693586077,29.36925506591797,34.362454005650115,0.6541753323482615,22.607702255249023,31.733692169189453,30.462243216378347,9.05357824053083,0.5406811237335205,20.81019265311105,62.31605093819754,134.1000758579799,0.4423672982624599,0.16881131274359568,2.3487510681152344,0.6330627799034119,544721792.0,1.311666454587664,-1.0,55382678381.71429,95660357339.42857,6415811437.714286,-1.0,1872039040.0,100.0,545000000.0,0.11318868398666382,12133508.857142856,93.99927629743304,932490686.3579799,23890167.42857143,1469132.7142857143,779063094.8571428,-1.0,0.31022827114377705,-1.0,69565329.14285715,7613658.5,153643.890625,0.2462216317653656,345.0,42.0,11672.0,2.0,20.665773391723636,3750.0,2361.0,4.0,77.0,77.0,73.0,54.0,78.0,84.0,90.0,456.0,2.0,31.60648941993713,3196.0,1.0,62.0,3.3630411624908447
