Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
26.01,50.43470001220703,49.56529998779297,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.202876091003418,8.014994621276855,98.81226348876952,1.1877384185791016,0.3197133243083954,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,69.03632354736328,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,592812160.0,115593376.0,1117993.75,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,23379940028.5,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.02,50.43470001220703,49.56529998779297,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.202876091003418,8.014994621276855,98.81226348876952,1.1877384185791016,0.3197133243083954,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,69.03632354736328,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,592812160.0,115593376.0,1117993.75,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,31473365327.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.03,50.43470001220703,49.56529998779297,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.202876091003418,8.014994621276855,98.81226348876952,1.1877384185791016,0.3197133243083954,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,69.03632354736328,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,592812160.0,115593376.0,1117993.75,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,24024256289.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.04,50.46836853027344,49.53163146972656,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,6.984580993652344,8.059075355529785,98.82389068603516,1.1761126518249512,0.3120429813861847,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.18788146972656,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593146496.0,115593376.0,1121198.5,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,24024256289.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.06,50.46836853027344,49.53163146972656,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,6.984580993652344,8.059075355529785,98.82389068603516,1.1761126518249512,0.3120429813861847,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.18788146972656,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593146496.0,115593376.0,1121198.5,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,22765794232.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.09,50.46836853027344,49.53163146972656,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,6.984580993652344,8.059075355529785,98.82389068603516,1.1761126518249512,0.3120429813861847,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.18788146972656,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593146496.0,115593376.0,1121198.5,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,23431567271.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.11,50.46836853027344,49.53163146972656,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,6.984580993652344,8.059075355529785,98.82389068603516,1.1761126518249512,0.3120429813861847,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.18788146972656,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593146496.0,115593376.0,1121198.5,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,22802995436.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.14,50.44570159912109,49.590728759765625,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.452671051025391,7.987604141235352,98.7695083618164,1.2304924726486206,0.3362986147403717,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,76.00654602050781,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,647590528.0,115593376.0,1214862.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,22823079293.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.18,50.44570159912109,49.590728759765625,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.452671051025391,7.987604141235352,98.7695083618164,1.2304924726486206,0.3362986147403717,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,76.00654602050781,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,647590528.0,115593376.0,1214862.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,24105738517.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.19,50.44570159912109,49.590728759765625,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.452671051025391,7.987604141235352,98.7695083618164,1.2304924726486206,0.3362986147403717,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,76.00654602050781,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,647590528.0,115593376.0,1214862.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,27198663345.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.21,50.44570159912109,49.590728759765625,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.452671051025391,7.987604141235352,98.7695083618164,1.2304924726486206,0.3362986147403717,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,76.00654602050781,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,647590528.0,115593376.0,1214862.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,24112251109.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.22,50.44570159912109,49.590728759765625,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.452671051025391,7.987604141235352,98.7695083618164,1.2304924726486206,0.3362986147403717,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,76.00654602050781,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,647590528.0,115593376.0,1214862.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,31573568838.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.23,50.44570159912109,49.590728759765625,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.452671051025391,7.987604141235352,98.7695083618164,1.2304924726486206,0.3362986147403717,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,76.00654602050781,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,647590528.0,115593376.0,1214862.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,22862771156.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.24,50.45759201049805,49.50699615478516,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.59646463394165,8.079071044921875,98.8133773803711,1.1866213083267212,0.3229141235351562,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.91712188720703,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,622027072.0,115593376.0,1168034.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,22862771156.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.25,50.45759201049805,49.50699615478516,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.59646463394165,8.079071044921875,98.8133773803711,1.1866213083267212,0.3229141235351562,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.91712188720703,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,622027072.0,115593376.0,1168034.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,24123813197.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.26,50.45759201049805,49.50699615478516,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.59646463394165,8.079071044921875,98.8133773803711,1.1866213083267212,0.3229141235351562,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.91712188720703,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,622027072.0,115593376.0,1168034.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,31597803703.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.27,50.45759201049805,49.50699615478516,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.59646463394165,8.079071044921875,98.8133773803711,1.1866213083267212,0.3229141235351562,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.91712188720703,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,622027072.0,115593376.0,1168034.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,23503548883.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.28,50.45759201049805,49.50699615478516,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.59646463394165,8.079071044921875,98.8133773803711,1.1866213083267212,0.3229141235351562,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.91712188720703,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,622027072.0,115593376.0,1168034.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,24135814763.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.29,50.45759201049805,49.50699615478516,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.59646463394165,8.079071044921875,98.8133773803711,1.1866213083267212,0.3229141235351562,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.91712188720703,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,622027072.0,115593376.0,1168034.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,31617497411.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.31,50.45759201049805,49.50699615478516,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.59646463394165,8.079071044921875,98.8133773803711,1.1866213083267212,0.3229141235351562,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.91712188720703,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,622027072.0,115593376.0,1168034.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,22895432678.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.32,50.45759201049805,49.50699615478516,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.59646463394165,8.079071044921875,98.8133773803711,1.1866213083267212,0.3229141235351562,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,66.91712188720703,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,622027072.0,115593376.0,1168034.125,1975970841.1666667,7.829325199127197,102.0,2.0,6330.0,1.0,36.66480255126953,2306.0,27890376775.5,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.34,50.436553955078125,49.56344604492188,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.085663795471191,8.003055572509766,98.82190704345705,1.1780906915664673,0.3095694780349731,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,72.60404968261719,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593264704.0,115593376.0,1123191.875,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2306.0,31651340717.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.35,50.436553955078125,49.56344604492188,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.085663795471191,8.003055572509766,98.82190704345705,1.1780906915664673,0.3095694780349731,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,72.60404968261719,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593264704.0,115593376.0,1123191.875,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2306.0,24157362931.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.37,50.436553955078125,49.56344604492188,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.085663795471191,8.003055572509766,98.82190704345705,1.1780906915664673,0.3095694780349731,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,72.60404968261719,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593264704.0,115593376.0,1123191.875,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2306.0,27917403722.5,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.38,50.436553955078125,49.56344604492188,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.085663795471191,8.003055572509766,98.82190704345705,1.1780906915664673,0.3095694780349731,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,72.60404968261719,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593264704.0,115593376.0,1123191.875,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2306.0,22915345438.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.39,50.436553955078125,49.56344604492188,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.085663795471191,8.003055572509766,98.82190704345705,1.1780906915664673,0.3095694780349731,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,72.60404968261719,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593264704.0,115593376.0,1123191.875,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2306.0,24183531756.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.4,50.436553955078125,49.56344604492188,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.085663795471191,8.003055572509766,98.82190704345705,1.1780906915664673,0.3095694780349731,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,72.60404968261719,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593264704.0,115593376.0,1123191.875,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2306.0,31678319186.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.42,50.436553955078125,49.56344604492188,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.085663795471191,8.003055572509766,98.82190704345705,1.1780906915664673,0.3095694780349731,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,72.60404968261719,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593264704.0,115593376.0,1123191.875,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2306.0,31690021067.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.43,50.436553955078125,49.56344604492188,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.085663795471191,8.003055572509766,98.82190704345705,1.1780906915664673,0.3095694780349731,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,72.60404968261719,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,593264704.0,115593376.0,1123191.875,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2306.0,27315291933.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.44,50.46887969970703,49.53112030029297,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.121275424957275,8.059099197387695,98.81148529052734,1.1885122060775757,0.3242886066436767,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,63.263092041015625,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,592972480.0,115593376.0,1122447.375,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2306.0,24199999671.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
26.46,50.46887969970703,49.53112030029297,1.5110220909118652,2.4198872248331704,31.585367838541668,1.921177585919698,7.121275424957275,8.059099197387695,98.81148529052734,1.1885122060775757,0.3242886066436767,-1.0,-1.0,319.0983772277832,0.9860044320424398,0.5424813528855642,9.252686341603598,63.263092041015625,545091520.0,-1.0,7.798725763956706,133280862208.0,-1.0,11731042218.666666,-1.0,-1.0,22.82213592529297,545000000.0,0.2781887849171956,16772640.833333334,53.05743408203126,1514276373.3333333,33214121.333333332,3625387.1666666665,1260095925.3333333,-1.0,1.0989760160446167,592972480.0,115593376.0,1122447.375,1975970841.1666667,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2306.0,31709621225.0,2361.0,3.0,50.0,52.0,54.0,26.0,27.0,32.0,72.0,456.0,2.0,76.10983848571777,3196.0,71.0,2.164203643798828
