Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
21.8,66.89985656738281,33.09855270385742,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.062183380126953,0.2234610617160797,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,41.64311981201172,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,277667971072.0,2541396736.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.434750199317932,-1.0,-1.0,76234068.8,5153798.5,1741143952.159375,6.555384159088135,107.0,2.0,6313.0,1.0,30.735292434692383,3370.0,2361.0,3.0,91.0,89.0,96.0,47.0,45.0,53.0,72.0,456.0,3.0,69.65587735176086,0.5003294944763184,3196.0,1.0,64.0,4.187953472137451
21.83,66.90520477294922,33.0933952331543,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.103027820587158,0.2334113121032714,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,39.0323486328125,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,267369676800.0,2437365760.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.4335284233093262,-1.0,-1.0,76234068.8,4766451.5,1741143952.159375,6.555384159088135,107.0,2.0,6313.0,1.0,30.735292434692383,3370.0,2361.0,3.0,91.0,89.0,96.0,47.0,45.0,53.0,72.0,456.0,3.0,69.65587735176086,0.5003294944763184,3196.0,1.0,64.0,4.187953472137451
21.93,66.90475463867188,33.0938606262207,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.091316223144531,0.2313189953565597,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,24.661666870117188,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,271498870784.0,2503250176.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.3966808319091797,-1.0,-1.0,76234068.8,4967398.5,1741143952.159375,6.555384159088135,107.0,2.0,6313.0,1.0,30.735292434692383,3370.0,2361.0,3.0,91.0,89.0,96.0,47.0,45.0,53.0,72.0,456.0,3.0,69.65587735176086,0.5003294944763184,3196.0,1.0,64.0,4.187953472137451
21.94,66.90475463867188,33.0938606262207,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.091316223144531,0.2313189953565597,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,24.661666870117188,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,271498870784.0,2503250176.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.3966808319091797,-1.0,-1.0,76234068.8,4967398.5,1741143952.159375,6.609862327575684,1461.0,949.0,13960.0,2.0,46.97389221191406,2422.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,64.0,4.060300827026367
22.01,66.90475463867188,33.0938606262207,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.091316223144531,0.2313189953565597,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,24.661666870117188,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,271498870784.0,2503250176.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.3966808319091797,-1.0,-1.0,76234068.8,4967398.5,1741143952.159375,32.214725494384766,372.0,46.0,11671.0,4.0,27.078474044799805,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.03,66.89510345458984,33.1170654296875,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.028380870819092,0.2573243677616119,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,13.316018104553224,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,278946775040.0,2541670912.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.4571290016174316,-1.0,-1.0,76234068.8,5370366.5,1741143952.159375,32.214725494384766,372.0,46.0,11671.0,4.0,27.078474044799805,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.13,66.89958953857422,33.08591079711914,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.125858306884766,0.2572386860847473,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,15.602030754089355,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,282789806080.0,2556890368.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.4815659523010254,-1.0,-1.0,76234068.8,5150601.0,1741143952.159375,32.214725494384766,372.0,46.0,11671.0,4.0,27.078474044799805,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.23,66.89535522460938,33.103084564208984,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.0648698806762695,0.2300159782171249,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,21.731595993041992,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,269330726912.0,2472614656.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.4139446020126345,-1.0,-1.0,76234068.8,4797447.5,1741143952.159375,32.214725494384766,372.0,46.0,11671.0,4.0,27.078474044799805,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.33,66.89956665039062,33.099002838134766,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.100208282470703,0.2356220334768295,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,18.547019958496094,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,276459159552.0,2566034432.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.3617796897888184,-1.0,-1.0,76234068.8,4965810.0,1741143952.159375,32.214725494384766,372.0,46.0,11671.0,4.0,27.078474044799805,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.43,66.83819580078125,33.178707122802734,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.0503339767456055,0.2376493960618972,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,24.944429397583008,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,280763957248.0,2586456064.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.3785358667373655,-1.0,-1.0,76234068.8,4960095.0,1741143952.159375,32.214725494384766,372.0,46.0,11671.0,4.0,27.078474044799805,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.53,66.95086669921875,33.030540466308594,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.11134672164917,0.2366430312395095,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,13.876779556274414,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,282129825792.0,2563312640.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.47239887714386,-1.0,-1.0,76234068.8,5289849.0,1741143952.159375,32.214725494384766,372.0,46.0,11671.0,4.0,27.078474044799805,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.57,66.95086669921875,33.030540466308594,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.11134672164917,0.2366430312395095,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,13.876779556274414,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,282129825792.0,2563312640.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.47239887714386,-1.0,-1.0,76234068.8,5289849.0,1741143952.159375,6.640203952789307,287.0,48.0,7856.0,1.0,29.610837936401367,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.63,66.89523315429688,33.10324478149414,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.061768531799316,0.2182870209217071,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,24.999536514282227,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,276228767744.0,2510853376.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.4499772787094116,-1.0,-1.0,76234068.8,4871958.0,1741143952.159375,6.640203952789307,287.0,48.0,7856.0,1.0,29.610837936401367,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.73,66.90412902832031,33.09450149536133,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.101683616638184,0.2343982607126236,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,25.075389862060547,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,274275434496.0,2538330112.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.377153396606445,-1.0,-1.0,76234068.8,4972092.5,1741143952.159375,6.640203952789307,287.0,48.0,7856.0,1.0,29.610837936401367,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.8,66.90412902832031,33.09450149536133,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.101683616638184,0.2343982607126236,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,25.075389862060547,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,274275434496.0,2538330112.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.377153396606445,-1.0,-1.0,76234068.8,4972092.5,1741143952.159375,6.550266742706299,107.0,2.0,6313.0,1.0,29.610837936401367,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.83,66.89185333251953,33.106807708740234,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.058877468109131,0.2177584171295166,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,23.42862319946289,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,279785504768.0,2593615104.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.3480952978134155,-1.0,-1.0,76234068.8,4782025.0,1741143952.159375,6.550266742706299,107.0,2.0,6313.0,1.0,29.610837936401367,3370.0,2361.0,3.0,78.0,80.0,93.0,22.0,28.0,28.0,72.0,456.0,3.0,79.71690893173218,0.4686141312122345,3196.0,1.0,60.0,4.060300827026367
22.93,66.78471374511719,33.2287483215332,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.073453903198242,0.2412637621164322,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,27.797042846679688,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,281172574208.0,2560343808.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.4561444520950315,-1.0,-1.0,76234068.8,5386241.0,1741143952.159375,6.538213729858398,1461.0,949.0,13960.0,2.0,48.47389221191406,2422.0,2361.0,3.0,77.0,77.0,94.0,25.0,28.0,28.0,72.0,456.0,3.0,81.57890439033508,0.4667704701423645,3196.0,1.0,60.0,4.073300838470459
23.01,66.78471374511719,33.2287483215332,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.073453903198242,0.2412637621164322,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,27.797042846679688,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,281172574208.0,2560343808.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.4561444520950315,-1.0,-1.0,76234068.8,5386241.0,1741143952.159375,32.37961196899414,372.0,46.0,11671.0,4.0,24.84875869750977,3370.0,2361.0,3.0,77.0,77.0,94.0,25.0,28.0,28.0,72.0,456.0,3.0,82.05495476722717,0.4667704701423645,3196.0,1.0,62.0,4.073300838470459
23.03,67.00711822509766,32.977020263671875,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.085777282714844,0.257274180650711,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,21.98127174377441,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,282468679680.0,2559670272.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.4682692289352417,-1.0,-1.0,76234068.8,4946122.0,1741143952.159375,32.37961196899414,372.0,46.0,11671.0,4.0,24.84875869750977,3370.0,2361.0,3.0,77.0,77.0,94.0,25.0,28.0,28.0,72.0,456.0,3.0,82.05495476722717,0.4667704701423645,3196.0,1.0,62.0,4.073300838470459
23.13,66.90597534179688,33.09244918823242,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.095110893249512,0.2565657496452331,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,21.54230499267578,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,272357687296.0,2514451712.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.3904749155044556,-1.0,-1.0,76234068.8,5001633.5,1741143952.159375,32.37961196899414,372.0,46.0,11671.0,4.0,24.84875869750977,3370.0,2361.0,3.0,77.0,77.0,94.0,25.0,28.0,28.0,72.0,456.0,3.0,82.05495476722717,0.4667704701423645,3196.0,1.0,62.0,4.073300838470459
23.23,66.89144134521484,33.10722732543945,0.4066294193267822,0.7308110952377318,25.66518211364746,0.11452862024307249,6.06559419631958,0.2274787127971649,-1.0,-1.0,247.6029052734375,0.561599588394165,0.23308915495872498,3.5467923164367674,21.517784118652344,545009036.8,1.8319355964660644,5.12273268699646,77184734003.2,-1.0,8516981452.8,272585097216.0,2503529728.0,58.435027313232425,545000000.0,0.1776907742023468,12614512.8,99.82792445591518,1217835520.0,24152754.6,3420099.05,1036055398.4,1.3966364860534668,-1.0,-1.0,76234068.8,4775033.0,1741143952.159375,32.37961196899414,372.0,46.0,11671.0,4.0,24.84875869750977,3370.0,2361.0,3.0,77.0,77.0,94.0,25.0,28.0,28.0,72.0,456.0,3.0,82.05495476722717,0.4667704701423645,3196.0,1.0,62.0,4.073300838470459
