Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
32.34,68.44636535644531,31.546222686767575,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.877564430236816,7.758150100708008,98.81499481201172,1.1850050687789917,0.746626079082489,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,49.19401168823242,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,223572606976.0,2103539712.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8736048340797424,0.8571939468383789,676140416.0,75024368.0,2079340.75,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,23549774671.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.36,68.23396301269531,31.759357452392575,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.883016586303711,7.701766014099121,98.82624053955078,1.1737594604492188,0.7397992610931396,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,52.67887496948242,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,223843581952.0,2113243648.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8645650744438171,0.8571939468383789,667018752.0,75024368.0,1958894.25,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,27894656716.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.38,68.23396301269531,31.759357452392575,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.883016586303711,7.701766014099121,98.82624053955078,1.1737594604492188,0.7397992610931396,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,52.67887496948242,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,223843581952.0,2113243648.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8645650744438171,0.8571939468383789,667018752.0,75024368.0,1958894.25,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,24926937536.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.4,68.23396301269531,31.759357452392575,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.883016586303711,7.701766014099121,98.82624053955078,1.1737594604492188,0.7397992610931396,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,52.67887496948242,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,223843581952.0,2113243648.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8645650744438171,0.8571939468383789,667018752.0,75024368.0,1958894.25,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,23585927678.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.44,68.23396301269531,31.759357452392575,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.883016586303711,7.701766014099121,98.82624053955078,1.1737594604492188,0.7397992610931396,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,52.67887496948242,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,223843581952.0,2113243648.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8645650744438171,0.8571939468383789,667018752.0,75024368.0,1958894.25,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,25946255404.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.45,68.23396301269531,31.759357452392575,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.883016586303711,7.701766014099121,98.82624053955078,1.1737594604492188,0.7397992610931396,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,52.67887496948242,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,223843581952.0,2113243648.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8645650744438171,0.8571939468383789,667018752.0,75024368.0,1958894.25,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,23623840571.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.46,68.22026062011719,31.804912567138672,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.937893390655518,7.718583106994629,98.79235076904295,1.2076457738876345,0.7523153424263,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,51.72446823120117,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,230712803328.0,2167259392.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8807090520858765,0.8571939468383789,717332864.0,75024368.0,2041488.875,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,23623840571.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.47,68.22026062011719,31.804912567138672,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.937893390655518,7.718583106994629,98.79235076904295,1.2076457738876345,0.7523153424263,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,51.72446823120117,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,230712803328.0,2167259392.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8807090520858765,0.8571939468383789,717332864.0,75024368.0,2041488.875,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,23634825267.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.48,68.22026062011719,31.804912567138672,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.937893390655518,7.718583106994629,98.79235076904295,1.2076457738876345,0.7523153424263,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,51.72446823120117,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,230712803328.0,2167259392.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8807090520858765,0.8571939468383789,717332864.0,75024368.0,2041488.875,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,26313959350.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.49,68.22026062011719,31.804912567138672,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.937893390655518,7.718583106994629,98.79235076904295,1.2076457738876345,0.7523153424263,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,51.72446823120117,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,230712803328.0,2167259392.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8807090520858765,0.8571939468383789,717332864.0,75024368.0,2041488.875,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,23646777062.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.51,68.22026062011719,31.804912567138672,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.937893390655518,7.718583106994629,98.79235076904295,1.2076457738876345,0.7523153424263,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,51.72446823120117,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,230712803328.0,2167259392.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8807090520858765,0.8571939468383789,717332864.0,75024368.0,2041488.875,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,23657422158.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.52,68.22026062011719,31.804912567138672,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.937893390655518,7.718583106994629,98.79235076904295,1.2076457738876345,0.7523153424263,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,51.72446823120117,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,230712803328.0,2167259392.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8807090520858765,0.8571939468383789,717332864.0,75024368.0,2041488.875,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,24997889357.5,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.53,68.22026062011719,31.804912567138672,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.937893390655518,7.718583106994629,98.79235076904295,1.2076457738876345,0.7523153424263,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,51.72446823120117,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,230712803328.0,2167259392.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8807090520858765,0.8571939468383789,717332864.0,75024368.0,2041488.875,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,27953811337.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.55,68.22026062011719,31.804912567138672,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.937893390655518,7.718583106994629,98.79235076904295,1.2076457738876345,0.7523153424263,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,51.72446823120117,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,230712803328.0,2167259392.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8807090520858765,0.8571939468383789,717332864.0,75024368.0,2041488.875,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,23678111904.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.56,68.1065902709961,31.85726356506348,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.292583465576172,7.723825454711914,98.82533264160156,1.1746653318405151,0.7976143956184387,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,49.3377799987793,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,234673471488.0,2185688320.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9123535752296448,0.8571939468383789,701420544.0,75024368.0,2014009.625,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,23688703647.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.58,68.1065902709961,31.85726356506348,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.292583465576172,7.723825454711914,98.82533264160156,1.1746653318405151,0.7976143956184387,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,49.3377799987793,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,234673471488.0,2185688320.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9123535752296448,0.8571939468383789,701420544.0,75024368.0,2014009.625,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,23700507598.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.59,68.1065902709961,31.85726356506348,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.292583465576172,7.723825454711914,98.82533264160156,1.1746653318405151,0.7976143956184387,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,49.3377799987793,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,234673471488.0,2185688320.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9123535752296448,0.8571939468383789,701420544.0,75024368.0,2014009.625,1374335263.1614583,1.2453893423080444,391.0,43.0,11691.0,2.0,5.339852809906006,2261.0,23711725305.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.62,68.1065902709961,31.85726356506348,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.292583465576172,7.723825454711914,98.82533264160156,1.1746653318405151,0.7976143956184387,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,49.3377799987793,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,234673471488.0,2185688320.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9123535752296448,0.8571939468383789,701420544.0,75024368.0,2014009.625,1374335263.1614583,7.745828628540039,261.0,48.0,7855.0,1.0,21.887386322021484,2261.0,25854454324.5,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.64,68.1065902709961,31.85726356506348,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.292583465576172,7.723825454711914,98.82533264160156,1.1746653318405151,0.7976143956184387,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,49.3377799987793,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,234673471488.0,2185688320.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9123535752296448,0.8571939468383789,701420544.0,75024368.0,2014009.625,1374335263.1614583,7.745828628540039,261.0,48.0,7855.0,1.0,21.887386322021484,2261.0,26374994400.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.65,68.1065902709961,31.85726356506348,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,8.292583465576172,7.723825454711914,98.82533264160156,1.1746653318405151,0.7976143956184387,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,49.3377799987793,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,234673471488.0,2185688320.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.9123535752296448,0.8571939468383789,701420544.0,75024368.0,2014009.625,1374335263.1614583,7.745828628540039,261.0,48.0,7855.0,1.0,21.887386322021484,2261.0,23735784600.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.66,68.29468536376953,31.698596954345703,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.715373039245605,7.738010406494141,98.82343292236328,1.1765666007995603,0.7708826065063477,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.81550979614258,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,226005614592.0,2138487680.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8549671173095703,0.8571939468383789,675537600.0,75024368.0,2071164.0,1374335263.1614583,7.745828628540039,261.0,48.0,7855.0,1.0,21.887386322021484,2261.0,23735784600.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.67,68.29468536376953,31.698596954345703,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.715373039245605,7.738010406494141,98.82343292236328,1.1765666007995603,0.7708826065063477,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.81550979614258,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,226005614592.0,2138487680.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8549671173095703,0.8571939468383789,675537600.0,75024368.0,2071164.0,1374335263.1614583,7.745828628540039,261.0,48.0,7855.0,1.0,21.887386322021484,2261.0,27205505791.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.69,68.29468536376953,31.698596954345703,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.715373039245605,7.738010406494141,98.82343292236328,1.1765666007995603,0.7708826065063477,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.81550979614258,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,226005614592.0,2138487680.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8549671173095703,0.8571939468383789,675537600.0,75024368.0,2071164.0,1374335263.1614583,7.745828628540039,261.0,48.0,7855.0,1.0,21.887386322021484,2261.0,23752599708.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.7,68.29468536376953,31.698596954345703,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.715373039245605,7.738010406494141,98.82343292236328,1.1765666007995603,0.7708826065063477,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.81550979614258,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,226005614592.0,2138487680.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8549671173095703,0.8571939468383789,675537600.0,75024368.0,2071164.0,1374335263.1614583,7.745828628540039,261.0,48.0,7855.0,1.0,21.887386322021484,2261.0,26410330898.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.71,68.29468536376953,31.698596954345703,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.715373039245605,7.738010406494141,98.82343292236328,1.1765666007995603,0.7708826065063477,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.81550979614258,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,226005614592.0,2138487680.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8549671173095703,0.8571939468383789,675537600.0,75024368.0,2071164.0,1374335263.1614583,7.745828628540039,261.0,48.0,7855.0,1.0,21.887386322021484,2261.0,23760368909.0,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
32.73,68.29468536376953,31.698596954345703,1.210752214704241,1.4665056268374126,21.179636001586914,40.4741595586141,47.69365946451823,0.2930676178851475,7.715373039245605,7.738010406494141,98.82343292236328,1.1765666007995603,0.7708826065063477,-1.0,123.48187255859375,207.05017598470053,0.6777724027633667,0.19854244589805603,7.1278460423151655,47.81550979614258,545005696.0,-1.0,-1.0,89397040469.33333,113687562922.66667,7968178858.666667,226005614592.0,2138487680.0,47.429649432500206,545000000.0,0.13431782027085623,10351589.833333334,100.55750819614956,994195601.3333334,20409120.666666668,2430307.9166666665,834311112.4166666,0.8549671173095703,0.8571939468383789,675537600.0,75024368.0,2071164.0,1374335263.1614583,7.745828628540039,261.0,48.0,7855.0,1.0,21.887386322021484,2261.0,25103806472.5,1651.0,3.0,57.0,55.0,61.0,29.0,25.0,28.0,72.0,492.0,3.0,79.64545488357544,0.7089510560035706,3196.0,3.0,77.0,2.412939548492432
