Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
28.49,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.606142997741699,8.092482566833496,63.28610483805338,36.71389555931091,0.2878973186016083,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,79.66639709472656,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2972691968.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,621571264.0,110126229.33333333,1221408.5,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,73.0,2.1712000370025635
28.56,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.6739020347595215,8.102437973022461,63.28610483805338,36.71389555931091,0.3119029998779297,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,77.58414459228516,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3024195584.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,655594432.0,110126229.33333333,1280849.625,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,73.0,2.1712000370025635
28.57,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.6739020347595215,8.102437973022461,63.28610483805338,36.71389555931091,0.3119029998779297,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,77.58414459228516,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3024195584.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,655594432.0,110126229.33333333,1280849.625,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,6.776334285736084,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,73.0,2.1712000370025635
28.58,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.6739020347595215,8.102437973022461,63.28610483805338,36.71389555931091,0.3119029998779297,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,77.58414459228516,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3024195584.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,655594432.0,110126229.33333333,1280849.625,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,70.0,2.1712000370025635
28.66,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.297255992889404,8.114941596984863,63.28610483805338,36.71389555931091,0.2716072499752044,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,70.07525634765625,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2945957120.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598427648.0,110126229.33333333,1186180.625,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,70.0,2.1712000370025635
28.76,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.34028959274292,8.083325386047363,63.28610483805338,36.71389555931091,0.281760036945343,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,78.78043365478516,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2893950464.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598346496.0,110126229.33333333,1183852.75,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,70.0,2.1712000370025635
28.86,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.118174076080322,8.126212120056152,63.28610483805338,36.71389555931091,0.2659398019313812,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,81.07402801513672,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2993836800.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598222400.0,110126229.33333333,1182856.0,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,70.0,2.1712000370025635
28.96,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.830936908721924,8.139298439025879,63.28610483805338,36.71389555931091,0.2937037050724029,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,83.16751098632812,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3018542336.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,656715264.0,110126229.33333333,1281835.0,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,70.0,2.1712000370025635
29.0,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.830936908721924,8.139298439025879,63.28610483805338,36.71389555931091,0.2937037050724029,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,83.16751098632812,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3018542336.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,656715264.0,110126229.33333333,1281835.0,1806433991.0833333,9.414671897888184,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,70.0,2.1712000370025635
29.06,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.369134426116943,8.083975791931152,63.28610483805338,36.71389555931091,0.28325355052948,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,84.8206558227539,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3018669056.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,621936768.0,110126229.33333333,1226536.0,1806433991.0833333,9.414671897888184,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,70.0,2.1712000370025635
29.16,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.1530351638793945,8.137648582458496,63.28610483805338,36.71389555931091,0.2775195837020874,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,81.88762664794922,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2965684224.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598152192.0,110126229.33333333,1188746.0,1806433991.0833333,9.414671897888184,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,70.0,2.1712000370025635
29.26,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.209445953369141,8.09673023223877,63.28610483805338,36.71389555931091,0.2786685228347778,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,95.5391616821289,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2998132736.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,597953728.0,110126229.33333333,1184289.875,1806433991.0833333,9.414671897888184,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,70.0,2.1712000370025635
29.36,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.545838832855225,8.141054153442383,63.28610483805338,36.71389555931091,0.3043686151504516,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,84.07119750976562,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3015204096.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,656687040.0,110126229.33333333,1280538.5,1806433991.0833333,9.414671897888184,102.0,2.0,6330.0,1.0,6.776334285736084,2674.0,1651.0,3.0,58.0,63.0,62.0,26.0,28.0,26.0,72.0,456.0,2.0,87.6451849937439,3196.0,70.0,2.1712000370025635
29.43,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.545838832855225,8.141054153442383,63.28610483805338,36.71389555931091,0.3043686151504516,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,84.07119750976562,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3015204096.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,656687040.0,110126229.33333333,1280538.5,1806433991.0833333,9.33750343322754,906.0,410.0,13569.0,2.0,37.34803009033203,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
29.46,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.723660945892334,8.109857559204102,63.28610483805338,36.71389555931091,0.2781963348388672,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,82.98395538330078,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3000870144.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,622154560.0,110126229.33333333,1221918.625,1806433991.0833333,9.33750343322754,906.0,410.0,13569.0,2.0,37.34803009033203,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
29.49,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.723660945892334,8.109857559204102,63.28610483805338,36.71389555931091,0.2781963348388672,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,82.98395538330078,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3000870144.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,622154560.0,110126229.33333333,1221918.625,1806433991.0833333,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,73.0,2.164776563644409
29.51,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.723660945892334,8.109857559204102,63.28610483805338,36.71389555931091,0.2781963348388672,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,82.98395538330078,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3000870144.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,622154560.0,110126229.33333333,1221918.625,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
29.56,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.159660339355469,8.141470909118652,63.28610483805338,36.71389555931091,0.2631481885910034,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,94.08757019042967,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2975531520.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598272768.0,110126229.33333333,1185276.625,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
29.66,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.260934352874756,8.088936805725098,63.28610483805338,36.71389555931091,0.2645246386528015,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,78.45452117919922,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2955515648.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598141312.0,110126229.33333333,1184187.75,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
29.76,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.41551399230957,8.119145393371582,63.28610483805338,36.71389555931091,0.2898188531398773,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,85.15127563476562,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3007341568.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,623680896.0,110126229.33333333,1225312.875,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
29.87,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.88470983505249,8.142154693603516,63.28610483805338,36.71389555931091,0.3034495711326599,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,76.68165588378906,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2923592448.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,654003968.0,110126229.33333333,1265175.125,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
29.97,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.055879592895508,8.142481803894043,63.28610483805338,36.71389555931091,0.2552379071712494,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,90.34567260742188,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3090917120.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,599310720.0,110126229.33333333,1197439.5,1806433991.0833333,0.7372781038284302,390.0,43.0,11693.0,1.0,6.776334285736084,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
30.02,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.055879592895508,8.142481803894043,63.28610483805338,36.71389555931091,0.2552379071712494,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,90.34567260742188,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3090917120.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,599310720.0,110126229.33333333,1197439.5,1806433991.0833333,9.410801887512209,103.0,2.0,6330.0,1.0,6.776334285736084,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
30.07,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.311096668243408,8.098718643188477,63.28610483805338,36.71389555931091,0.2795453071594238,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,81.18132781982422,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2922438144.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598069184.0,110126229.33333333,1183402.75,1806433991.0833333,9.410801887512209,103.0,2.0,6330.0,1.0,6.776334285736084,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
30.17,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.179025650024414,8.142806053161621,63.28610483805338,36.71389555931091,0.2789428234100342,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,81.32878875732422,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3018574848.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598340224.0,110126229.33333333,1186664.75,1806433991.0833333,9.410801887512209,103.0,2.0,6330.0,1.0,6.776334285736084,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
30.27,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.818960666656494,8.11806583404541,63.28610483805338,36.71389555931091,0.2930815517902374,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,92.54327392578124,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3011103488.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,656525888.0,110126229.33333333,1278359.125,1806433991.0833333,9.410801887512209,103.0,2.0,6330.0,1.0,6.776334285736084,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
30.37,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.4375505447387695,8.125075340270996,63.28610483805338,36.71389555931091,0.2861952185630798,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,86.66966247558594,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3011027456.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,623413888.0,110126229.33333333,1228797.75,1806433991.0833333,9.410801887512209,103.0,2.0,6330.0,1.0,6.776334285736084,2674.0,1651.0,3.0,65.0,66.0,69.0,26.0,29.0,25.0,72.0,456.0,2.0,87.1390163898468,3196.0,70.0,2.164776563644409
30.44,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.4375505447387695,8.125075340270996,63.28610483805338,36.71389555931091,0.2861952185630798,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,86.66966247558594,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,3011027456.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,623413888.0,110126229.33333333,1228797.75,1806433991.0833333,9.367228507995604,906.0,410.0,13569.0,2.0,36.83172607421875,2674.0,1651.0,3.0,55.0,56.0,60.0,27.0,29.0,33.0,72.0,456.0,2.0,86.91655397415161,3196.0,70.0,2.167217254638672
30.47,39.989541371663414,26.737414677937824,0.35067852338155103,1.9932688077290852,40.643079121907554,0.16999629512429235,6.367611885070801,8.100834846496582,63.28610483805338,36.71389555931091,0.2693488895893097,-1.0,165.40243275960287,298.77208455403644,0.9733357032140096,0.268803467353185,9.091946363449097,83.55958557128906,545050282.6666666,-1.0,6.977516174316406,82207156906.66667,142313745066.66666,9318008149.333334,-1.0,2971798016.0,21.385206699371338,545000000.0,0.18429935971895853,19080412.0,44.36721420288086,1432950082.6666667,37639829.333333336,2673120.8333333335,1191000405.3333333,-1.0,0.8987730940183004,598605568.0,110126229.33333333,1188727.875,1806433991.0833333,9.367228507995604,906.0,410.0,13569.0,2.0,36.83172607421875,2674.0,1651.0,3.0,55.0,56.0,60.0,27.0,29.0,33.0,72.0,456.0,2.0,86.91655397415161,3196.0,70.0,2.167217254638672
