Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
28.51,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.7033467292785645,8.009288787841797,98.9470443725586,1.0529555082321167,0.2736851274967193,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,53.67073440551758,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,239646932992.0,2529256960.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,595382400.0,155539885.33333334,1150863.5,2210809365.3333335,7.2382307052612305,102.0,2.0,6330.0,1.0,24.303001403808597,2274.0,29445226989.5,1651.0,3.0,63.0,63.0,71.0,25.0,29.0,28.0,72.0,456.0,3.0,81.75510168075562,0.4547440111637115,2736.0,15.0,2.239304304122925
28.53,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.7033467292785645,8.009288787841797,98.9470443725586,1.0529555082321167,0.2736851274967193,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,53.67073440551758,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,239646932992.0,2529256960.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,595382400.0,155539885.33333334,1150863.5,2210809365.3333335,7.2382307052612305,102.0,2.0,6330.0,1.0,24.303001403808597,2274.0,30118136815.0,1651.0,3.0,63.0,63.0,71.0,25.0,29.0,28.0,72.0,456.0,3.0,81.75510168075562,0.4547440111637115,2736.0,15.0,2.239304304122925
28.54,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.7033467292785645,8.009288787841797,98.9470443725586,1.0529555082321167,0.2736851274967193,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,53.67073440551758,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,239646932992.0,2529256960.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,595382400.0,155539885.33333334,1150863.5,2210809365.3333335,7.2382307052612305,102.0,2.0,6330.0,1.0,24.303001403808597,2274.0,30124328435.0,1651.0,3.0,63.0,63.0,71.0,25.0,29.0,28.0,72.0,456.0,3.0,81.75510168075562,0.4547440111637115,2736.0,15.0,2.239304304122925
28.55,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.7033467292785645,8.009288787841797,98.9470443725586,1.0529555082321167,0.2736851274967193,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,53.67073440551758,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,239646932992.0,2529256960.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,595382400.0,155539885.33333334,1150863.5,2210809365.3333335,8.589425086975098,1431.0,949.0,14195.0,2.0,36.12230682373047,2274.0,29464916551.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.58,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.7033467292785645,8.009288787841797,98.9470443725586,1.0529555082321167,0.2736851274967193,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,53.67073440551758,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,239646932992.0,2529256960.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,595382400.0,155539885.33333334,1150863.5,2210809365.3333335,8.589425086975098,1431.0,949.0,14195.0,2.0,36.12230682373047,2274.0,25979054939.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.59,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.7033467292785645,8.009288787841797,98.9470443725586,1.0529555082321167,0.2736851274967193,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,53.67073440551758,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,239646932992.0,2529256960.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,595382400.0,155539885.33333334,1150863.5,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,2.0,2.5936520099639893,2274.0,30163547404.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,72.0,2.1659395694732666
28.6,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.089282035827637,8.016777992248535,98.9212646484375,1.0787347555160522,0.3422988951206207,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.61296844482422,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238923464704.0,2497276672.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,620079488.0,155539885.33333334,1179237.0,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,2.0,2.5936520099639893,2274.0,30163547404.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,72.0,2.1659395694732666
28.61,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.089282035827637,8.016777992248535,98.9212646484375,1.0787347555160522,0.3422988951206207,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.61296844482422,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238923464704.0,2497276672.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,620079488.0,155539885.33333334,1179237.0,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,2.0,2.5936520099639893,2274.0,30175484606.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,72.0,2.1659395694732666
28.62,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.089282035827637,8.016777992248535,98.9212646484375,1.0787347555160522,0.3422988951206207,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.61296844482422,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238923464704.0,2497276672.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,620079488.0,155539885.33333334,1179237.0,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,2.0,2.5936520099639893,2274.0,28838606638.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,72.0,2.1659395694732666
28.64,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.089282035827637,8.016777992248535,98.9212646484375,1.0787347555160522,0.3422988951206207,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.61296844482422,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238923464704.0,2497276672.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,620079488.0,155539885.33333334,1179237.0,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,2.0,2.5936520099639893,2274.0,30187270970.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,72.0,2.1659395694732666
28.65,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.089282035827637,8.016777992248535,98.9212646484375,1.0787347555160522,0.3422988951206207,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.61296844482422,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238923464704.0,2497276672.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,620079488.0,155539885.33333334,1179237.0,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,2.0,2.5936520099639893,2274.0,28856922927.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,72.0,2.1659395694732666
28.67,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.089282035827637,8.016777992248535,98.9212646484375,1.0787347555160522,0.3422988951206207,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.61296844482422,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238923464704.0,2497276672.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,620079488.0,155539885.33333334,1179237.0,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,2.0,2.5936520099639893,2274.0,30197138349.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,72.0,2.1659395694732666
28.68,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.089282035827637,8.016777992248535,98.9212646484375,1.0787347555160522,0.3422988951206207,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.61296844482422,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238923464704.0,2497276672.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,620079488.0,155539885.33333334,1179237.0,2210809365.3333335,0.0913157314062118,383.0,39.0,11670.0,2.0,2.5936520099639893,2274.0,28875111862.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,72.0,2.1659395694732666
28.69,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.089282035827637,8.016777992248535,98.9212646484375,1.0787347555160522,0.3422988951206207,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.61296844482422,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238923464704.0,2497276672.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,620079488.0,155539885.33333334,1179237.0,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30206581797.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.7,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.361976623535156,8.042701721191406,98.8854522705078,1.1145496368408203,0.313308984041214,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.0243148803711,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238683766784.0,2469592832.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,651034176.0,155539885.33333334,1225632.125,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,21840470048.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.71,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.361976623535156,8.042701721191406,98.8854522705078,1.1145496368408203,0.313308984041214,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.0243148803711,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238683766784.0,2469592832.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,651034176.0,155539885.33333334,1225632.125,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,29555307638.5,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.73,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.361976623535156,8.042701721191406,98.8854522705078,1.1145496368408203,0.313308984041214,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.0243148803711,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238683766784.0,2469592832.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,651034176.0,155539885.33333334,1225632.125,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,28912451802.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.74,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.361976623535156,8.042701721191406,98.8854522705078,1.1145496368408203,0.313308984041214,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.0243148803711,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238683766784.0,2469592832.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,651034176.0,155539885.33333334,1225632.125,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,26039212768.5,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.75,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.361976623535156,8.042701721191406,98.8854522705078,1.1145496368408203,0.313308984041214,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.0243148803711,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238683766784.0,2469592832.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,651034176.0,155539885.33333334,1225632.125,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30233974035.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.76,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.361976623535156,8.042701721191406,98.8854522705078,1.1145496368408203,0.313308984041214,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.0243148803711,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238683766784.0,2469592832.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,651034176.0,155539885.33333334,1225632.125,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,29586262932.5,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.78,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.361976623535156,8.042701721191406,98.8854522705078,1.1145496368408203,0.313308984041214,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.0243148803711,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238683766784.0,2469592832.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,651034176.0,155539885.33333334,1225632.125,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,26056337582.5,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.79,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,7.361976623535156,8.042701721191406,98.8854522705078,1.1145496368408203,0.313308984041214,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,71.0243148803711,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,238683766784.0,2469592832.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,651034176.0,155539885.33333334,1225632.125,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,28952720828.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.8,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.724079132080078,8.057845115661621,98.94078063964844,1.0592210292816162,0.2982478141784668,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,68.7169189453125,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235123228672.0,2471981824.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594515712.0,155539885.33333334,1139600.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,28952720828.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.82,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.724079132080078,8.057845115661621,98.94078063964844,1.0592210292816162,0.2982478141784668,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,68.7169189453125,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235123228672.0,2471981824.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594515712.0,155539885.33333334,1139600.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30265520718.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.83,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.724079132080078,8.057845115661621,98.94078063964844,1.0592210292816162,0.2982478141784668,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,68.7169189453125,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235123228672.0,2471981824.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594515712.0,155539885.33333334,1139600.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30274811197.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.86,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.724079132080078,8.057845115661621,98.94078063964844,1.0592210292816162,0.2982478141784668,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,68.7169189453125,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235123228672.0,2471981824.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594515712.0,155539885.33333334,1139600.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,26099749229.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.89,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.724079132080078,8.057845115661621,98.94078063964844,1.0592210292816162,0.2982478141784668,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,68.7169189453125,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,235123228672.0,2471981824.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,594515712.0,155539885.33333334,1139600.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30308920848.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.91,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.822305202484131,8.112162590026855,98.92264556884766,1.0773522853851318,0.2966785728931427,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,76.28812408447266,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,229235425280.0,2400366080.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,590851712.0,155539885.33333334,1131023.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30308920848.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
28.92,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,6.822305202484131,8.112162590026855,98.92264556884766,1.0773522853851318,0.2966785728931427,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,76.28812408447266,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,229235425280.0,2400366080.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,590851712.0,155539885.33333334,1131023.375,2210809365.3333335,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2274.0,30373856780.0,1651.0,3.0,55.0,61.0,62.0,25.0,34.0,35.0,72.0,456.0,2.0,81.02433681488037,0.4547440111637115,2736.0,15.0,2.1659395694732666
