Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
19.54,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,34.21477127075195,3.0087809562683105,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.4649170041084289,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1181186.125,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
19.64,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.37861251831055,2.89634370803833,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.4649170041084289,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1180730.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
19.74,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,33.416969299316406,2.9149959087371826,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.4649170041084289,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1182097.75,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
19.84,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,30.941850662231445,1.8147294521331787,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,0.5263085961341858,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,2312294.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
19.94,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,24.629779815673828,0.3169167339801788,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,33.90729522705078,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,4261669.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
20.05,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,14.27060890197754,0.4783844351768493,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,45.39970016479492,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,3886962.25,1405659146.7369792,0.009406903758645,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
20.15,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.043313026428223,0.8758540749549866,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,65.44312286376953,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1080624.25,1405659146.7369792,0.009406903758645,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
20.25,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.088150024414062,0.6800561547279358,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,84.9665298461914,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1150530.125,1405659146.7369792,0.009406903758645,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
20.35,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.013355255126953,0.6759418249130249,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,85.29573822021484,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1214467.25,1405659146.7369792,0.009406903758645,103.0,2.0,6330.0,1.0,24.303001403808597,2876.0,1920.0,4.0,76.0,76.0,71.0,63.0,73.0,79.0,90.0,545.0,2.0,31.681209802627563,2736.0,15.0,3.356344699859619
20.42,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.013355255126953,0.6759418249130249,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,85.29573822021484,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1214467.25,1405659146.7369792,0.009406903758645,1441.0,948.0,14094.0,1.0,24.303001403808597,2204.0,2361.0,3.0,72.0,70.0,69.0,32.0,37.0,50.0,72.0,456.0,2.0,30.59568703174591,3196.0,42.0,2.9081270694732666
20.45,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.149077415466309,0.6741714477539062,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,24.241071701049805,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1267487.75,1405659146.7369792,0.009406903758645,1058.0,456.0,12240.0,1.0,24.303001403808597,2204.0,2361.0,3.0,72.0,70.0,69.0,32.0,37.0,50.0,72.0,456.0,2.0,30.59568703174591,3196.0,73.0,2.9081270694732666
20.54,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.149077415466309,0.6741714477539062,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,24.241071701049805,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1267487.75,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,2361.0,3.0,72.0,70.0,69.0,32.0,37.0,50.0,72.0,456.0,2.0,30.59568703174591,3196.0,15.0,2.9081270694732666
20.55,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.073528289794922,0.618913471698761,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,29.92597007751465,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1174997.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,2361.0,3.0,72.0,70.0,69.0,32.0,37.0,50.0,72.0,456.0,2.0,30.59568703174591,3196.0,15.0,2.9081270694732666
20.65,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.102744102478027,0.8854731917381287,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,32.45283508300781,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,2213175.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,2361.0,3.0,72.0,70.0,69.0,32.0,37.0,50.0,72.0,456.0,2.0,30.59568703174591,3196.0,15.0,2.9081270694732666
20.75,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.00551700592041,0.6415232419967651,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,67.9364242553711,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1215039.375,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,2361.0,3.0,72.0,70.0,69.0,32.0,37.0,50.0,72.0,456.0,2.0,30.59568703174591,3196.0,15.0,2.9081270694732666
20.85,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.133399963378906,0.6413124203681946,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,59.375,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1269451.75,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,2361.0,3.0,72.0,70.0,69.0,32.0,37.0,50.0,72.0,456.0,2.0,30.59568703174591,3196.0,15.0,2.9081270694732666
20.95,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.082517623901367,0.5941557288169861,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,51.88999557495117,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1173141.125,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,2361.0,3.0,72.0,70.0,69.0,32.0,37.0,50.0,72.0,456.0,2.0,30.59568703174591,3196.0,15.0,2.9081270694732666
21.05,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.115052223205566,0.5150383114814758,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,57.28290939331055,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1182874.375,1405659146.7369792,3.728534698486328,103.0,2.0,6330.0,1.0,24.303001403808597,2204.0,2361.0,3.0,72.0,70.0,69.0,32.0,37.0,50.0,72.0,456.0,2.0,30.59568703174591,3196.0,2.0,2.9081270694732666
