ts,value,counter_name,t_s
1502783748603,0.0,% Prims Clipped,0.011196043
1502783748968,0.0,Average Vertices / Polygon,0.011196408
1502783749332,0.0,Reused Vertices / Second,0.011196772
1502783749853,0.0,Average Polygon Area,0.011197293
1502783750374,0.0,% Shaders Busy,0.011197814
1502783750686,0.0,Vertices Shaded / Second,0.011198126
1502783751207,0.0,Fragments Shaded / Second,0.011198647
1502783751676,0.0,Vertex Instructions / Second,0.011199116
1502783752093,0.0,Fragment Instructions / Second,0.011199533
1502783752718,0.0,Fragment ALU Instructions / Sec (Full),0.011200158
1502783753134,0.0,Fragment ALU Instructions / Sec (Half),0.011200574
1502783753499,0.0,Fragment EFU Instructions / Second,0.011200939
1502783753863,0.0,Textures / Vertex,0.011201303
1502783754280,0.0,Textures / Fragment,0.01120172
1502783754697,0.0,ALU / Vertex,0.011202137
1502783755218,0.0,ALU / Fragment,0.011202658
1502783755582,0.0,EFU / Fragment,0.011203022
1502783755947,0.0,EFU / Vertex,0.011203387
1502783756415,0.0,% Time Shading Fragments,0.011203855
1502783756780,0.0,% Time Shading Vertices,0.01120422
1502783757145,0.0,% Time Compute,0.011204585
1502783757509,0.0,% Shader ALU Capacity Utilized,0.011204949
1502783757874,0.0,% Time ALUs Working,0.011205314
1502783758395,0.0,% Time EFUs Working,0.011205835
1502783758759,0.0,% Nearest Filtered,0.011206199
1502783759176,0.0,% Linear Filtered,0.011206616
1502783759488,0.0,% Anisotropic Filtered,0.011206928
1502783759957,0.0,% Non-Base Level Textures,0.011207397
1502783760374,0.0,Read Total (Bytes/sec),0.011207814
1502783760790,164743.734375,Write Total (Bytes/sec),0.01120823
1502783761155,0.0,Texture Memory Read BW (Bytes/Second),0.011208595
1502783761572,0.0,Vertex Memory Read (Bytes/Second),0.011209012
1502783761988,0.0,SP Memory Read (Bytes/Second),0.011209428
1502783762509,0.0,Avg Bytes / Fragment,0.011209949
1502783762874,0.0,Avg Bytes / Vertex,0.011210314
1502783763395,0.0,Preemptions / second,0.011210835
1502783763759,0.0,Avg Preemption Delay,0.011211199
1502783764176,545000000.0,GPU Frequency,0.011211616
1502785150530,548349376.0,Clocks / Second,0.01259797
1502785156572,100.0,GPU % Bus Busy,0.012604012
1502785157614,0.0,% Vertex Fetch Stall,0.012605054
1502785157978,0.0,% Texture Fetch Stall,0.012605418
1502785158603,0.0,L1 Texture Cache Miss Per Pixel,0.012606043
1502785159124,0.0,% Texture L2 Miss,0.012606564
1502785159541,0.0,% Stalled on System Memory,0.012606981
1502785159957,0.0,Pre-clipped Polygons/Second,0.012607397
1502785160322,0.0,% Prims Trivially Rejected,0.012607762
1502785160686,0.0,% Prims Clipped,0.012608126
1502785161051,0.0,Average Vertices / Polygon,0.012608491
1502785161416,0.0,Reused Vertices / Second,0.012608856
1502785161780,0.0,Average Polygon Area,0.01260922
1502785162197,0.0,% Shaders Busy,0.012609637
1502785162561,0.0,Vertices Shaded / Second,0.012610001
