scan_id,scan_index,room_label,location,noise_type,device_id,Timestamp,TotalUsedMem,CpuUtil,GpuUtil,BatteryMicroAmps,BatteryTemp,BatteryLevel,BatteryVoltageMv,ScreenBrightness,AvgFPS,WorstFrameMs,BestFrameMs,MainThreadMs,GCAllocRate,FrameTimeStdDev,CpuClockFreq
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,16.8634,144535202,0.1513,0.2773,-2866403,49.0,0.62,3754,1.0,71.53,15.98,12.17,14.4293,0,0.001051,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,16.9748,144549424,0.1513,0.2773,-2352963,49.0,0.62,3754,1.0,72.65,14.69,12.78,12.7728,0,0.000629,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.0862,144567254,0.1513,0.2773,-2352963,49.0,0.62,3754,1.0,71.93,16.43,12.03,14.3454,0,0.001279,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.1972,144582888,0.1513,0.2773,-2279719,49.0,0.62,3754,1.0,71.92,15.96,11.78,13.6836,0,0.00109,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.3083,144595944,0.1513,0.2773,-2279719,49.0,0.62,3754,1.0,71.79,15.62,12.79,14.037,0,0.000789,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.4187,144617680,0.1513,0.2773,-2401304,49.0,0.62,3754,1.0,72.07,15.68,11.82,14.11,0,0.001059,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.5304,144627762,0.1513,0.2773,-2401304,49.0,0.62,3754,1.0,71.86,14.92,12.82,14.6472,0,0.00072,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.641,144641472,0.1466,0.2782,-2644840,49.0,0.62,3754,1.0,72.27,15.23,12.71,13.144,0,0.000899,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.753,144654350,0.1466,0.2782,-2574526,49.0,0.62,3754,1.0,72.19,15.42,12.59,13.6936,0,0.000735,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.8635,144692878,0.1466,0.2782,-2574526,49.0,0.62,3754,1.0,71.53,16.5,12.23,14.1686,0,0.001174,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.9746,144704040,0.1466,0.2782,-2340878,49.0,0.62,3754,1.0,72.46,14.86,12.78,12.7777,0,0.000661,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,18.0862,144718416,0.1466,0.2782,-2340878,49.0,0.62,3754,1.0,71.74,15.99,12.25,14.4358,0,0.001092,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,18.197,144730872,0.1466,0.2782,-2900828,49.0,0.62,3754,1.0,72.07,16.34,10.96,13.6558,0,0.001399,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,18.3082,144743240,0.1466,0.2782,-2900828,49.0,0.62,3754,1.0,71.96,15.53,12.6,13.9488,0,0.000837,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,18.4188,144761686,0.1466,0.2782,-2470886,49.0,0.62,3754,1.0,72.06,15.9,11.53,13.7667,0,0.001236,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,18.5295,144775656,0.1466,0.2782,-2338680,49.0,0.62,3754,1.0,72.25,18.27,9.78,15.0175,0,0.002224,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,18.6398,144787872,0.1428,0.2774,-2338680,49.0,0.62,3754,1.0,72.49,15.57,11.7,13.692,0,0.00111,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,18.7516,144807746,0.1428,0.2774,-2509339,49.0,0.62,3754,1.0,71.94,15.14,12.82,14.3316,0,0.000677,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,18.8622,144821064,0.1428,0.2774,-2509339,49.0,0.62,3754,1.0,71.63,15.84,12.2,14.3787,0,0.000991,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,18.9736,144833730,0.1428,0.2774,-2406797,49.0,0.62,3754,1.0,72.92,14.67,12.89,12.8882,0,0.000561,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,19.086,144868664,0.1428,0.2774,-2406797,49.0,0.62,3754,1.0,70.89,16.65,11.83,14.2008,0,0.00126,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,19.1965,144882730,0.1428,0.2774,-2741156,49.0,0.62,3754,1.0,72.26,15.84,11.34,13.2364,0,0.00122,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,19.308,144886616,0.1428,0.2774,-2281550,49.0,0.62,3754,1.0,71.63,15.13,13.16,14.4083,0,0.000599,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,19.4187,144915856,0.1428,0.2774,-2281550,49.0,0.62,3754,1.0,71.99,15.67,11.63,13.9469,0,0.001079,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,19.5301,144928176,0.1428,0.2774,-2467956,49.0,0.62,3754,1.0,72.05,15.06,12.63,14.5153,0,0.000829,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,19.641,144937552,0.1527,0.2905,-2467956,49.0,0.62,3754,1.0,72.04,15.34,12.77,13.777,0,0.000838,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,19.7523,144950504,0.1527,0.2905,-2791328,49.0,0.62,3754,1.0,72.31,16.13,11.71,14.2422,0,0.001151,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,19.863,144962968,0.1527,0.2905,-2791328,49.0,0.62,3754,1.0,71.64,15.9,12.38,14.2004,0,0.000917,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,19.9747,144979870,0.1527,0.2905,-2489197,49.0,0.62,3754,1.0,72.45,14.88,13.17,13.2213,0,0.000557,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,20.086,144994632,0.1527,0.2905,-2391416,49.0,0.62,3754,1.0,71.67,16.81,11.65,14.0743,0,0.001392,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,20.1968,145005840,0.1527,0.2905,-2391416,49.0,0.62,3754,1.0,72.2,16.19,11.52,13.4906,0,0.001241,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,20.308,145011320,0.1527,0.2905,-2144950,49.0,0.62,3754,1.0,71.65,15.79,12.65,13.9964,0,0.000858,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,20.4188,145029272,0.1527,0.2905,-2144950,49.0,0.62,3754,1.0,72.13,15.63,11.62,13.9383,0,0.001129,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,20.5302,145049976,0.1527,0.2905,-2764228,49.0,0.62,3754,1.0,71.85,15.27,12.83,14.6851,0,0.000842,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,20.641,145069392,0.141,0.281,-2764228,49.0,0.62,3754,1.0,72.04,15.27,12.66,13.461,0,0.000848,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,20.7527,145078595,0.141,0.281,-2499451,49.0,0.62,3754,1.0,72.38,15.53,12.26,13.4987,0,0.000856,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,20.8629,144453138,0.141,0.281,-2129203,49.0,0.62,3754,1.0,71.47,17.78,10.74,14.4555,0,0.001804,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,20.9744,144457864,0.141,0.281,-2129203,49.0,0.62,3790,1.0,72.65,14.96,12.81,12.7924,0,0.000649,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,21.0862,144459440,0.141,0.281,-2859079,49.0,0.62,3790,1.0,71.58,16.15,12.64,14.2934,0,0.001096,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,21.1969,144481448,0.141,0.281,-2859079,49.0,0.62,3790,1.0,72.24,15.76,11.58,13.5822,0,0.001105,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,21.3079,144489912,0.141,0.281,-2454406,49.0,0.62,3790,1.0,71.79,15.71,12.91,14.0315,0,0.000814,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,21.4186,144502798,0.141,0.281,-2454406,49.0,0.62,3790,1.0,72.1,15.89,11.81,14.082,0,0.001068,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,21.5302,144506686,0.141,0.281,-2757270,49.0,0.62,3790,1.0,71.61,15.13,12.74,14.9919,0,0.000908,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,21.6408,144526280,0.1528,0.276,-2324032,49.0,0.62,3790,1.0,72.27,14.95,12.73,13.5821,0,0.000774,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,21.7528,144534198,0.1528,0.276,-2324032,49.0,0.62,3790,1.0,72.3,15.13,12.64,13.5328,0,0.000678,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,21.863,144537604,0.1528,0.276,-2237237,49.0,0.62,3790,1.0,71.45,16.53,11.87,14.4074,0,0.001229,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,21.9746,144556646,0.1528,0.276,-2237237,49.0,0.62,3790,1.0,72.4,15.04,12.67,12.6526,0,0.000748,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,22.0858,144561110,0.1528,0.276,-2555483,49.0,0.62,3790,1.0,71.71,15.87,11.98,13.8665,0,0.001076,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,22.197,144570688,0.1528,0.276,-2555483,49.0,0.62,3790,1.0,72.16,15.38,11.54,13.6854,0,0.001034,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,22.3082,144575822,0.1528,0.276,-2535341,49.0,0.62,3790,1.0,71.76,15.66,12.58,14.4245,0,0.00091,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,22.4188,144583150,0.1528,0.276,-2535341,49.0,0.62,3790,1.0,72.14,15.68,11.45,13.9368,0,0.001172,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,22.5305,144591334,0.1528,0.276,-2514466,49.0,0.62,3790,1.0,71.67,15.01,12.92,14.7441,0,0.000738,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,22.6411,144604606,0.1787,0.2719,-2269465,49.0,0.62,3790,1.0,72.19,15.03,12.75,13.788,0,0.000899,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,22.7529,144615280,0.1787,0.2719,-2269465,49.0,0.62,3790,1.0,72.4,15.36,12.5,13.4173,0,0.000782,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,22.8633,144621320,0.1787,0.2719,-2743354,49.0,0.62,3790,1.0,71.57,16.4,12.0,14.376,0,0.001156,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,22.9748,144631400,0.1787,0.2719,-2743354,49.0,0.62,3790,1.0,72.48,14.78,13.02,13.0866,0,0.000573,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,23.086,144643816,0.1787,0.2719,-2294002,49.0,0.62,3790,1.0,71.8,16.46,11.86,13.9354,0,0.001222,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,23.1971,144650216,0.1787,0.2719,-2294002,49.0,0.62,3790,1.0,72.1,15.85,11.7,13.6953,0,0.001154,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,23.3081,144664272,0.1787,0.2719,-2537538,49.0,0.62,3790,1.0,71.77,15.92,12.64,14.2565,0,0.000979,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,23.4192,144672496,0.1787,0.2719,-2583315,49.0,0.62,3790,1.0,71.86,15.26,11.79,14.0899,0,0.001035,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,23.5305,144678930,0.1787,0.2719,-2583315,49.0,0.62,3790,1.0,71.79,15.45,12.43,14.984,0,0.000982,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,23.641,144697282,0.1363,0.2689,-2688054,49.0,0.62,3790,1.0,72.23,15.09,12.77,13.7467,0,0.000834,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,23.7528,144704224,0.1363,0.2689,-2688054,49.0,0.62,3790,1.0,72.44,15.24,12.48,13.5208,0,0.00073,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,23.8633,144715286,0.1363,0.2689,-2680364,49.0,0.62,3790,1.0,71.45,16.25,12.22,14.2039,0,0.001068,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,23.9749,144725818,0.1363,0.2689,-2680364,49.0,0.62,3790,1.0,72.49,14.66,12.75,12.7496,0,0.000651,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,24.0859,144737814,0.1363,0.2689,-2172050,49.0,0.62,3790,1.0,71.81,16.61,11.48,14.0539,0,0.001375,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,24.1976,144743158,0.1363,0.2689,-2484436,49.0,0.62,3790,1.0,72.11,15.54,11.88,13.6977,0,0.001025,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,24.3082,144754110,0.1363,0.2689,-2484436,49.0,0.62,3790,1.0,71.55,16.45,12.11,14.2147,0,0.001199,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,24.4191,144764246,0.1363,0.2689,-2707098,49.0,0.62,3790,1.0,72.16,15.35,11.46,14.0501,0,0.001168,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,24.5306,144772198,0.1363,0.2689,-2707098,49.0,0.62,3790,1.0,71.75,15.07,12.79,14.9361,0,0.000831,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,24.641,144786288,0.1312,0.2693,-2485535,49.0,0.62,3790,1.0,72.23,15.11,12.56,13.3058,0,0.000809,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan00,0,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,24.7527,144809046,0.1312,0.2693,-2485535,49.0,0.62,3790,1.0,72.38,15.01,12.57,13.2945,0,0.000655,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,14.7622,144232564,0.1529,0.2863,-2797920,49.0,0.62,3777,1.0,72.31,14.3,13.14,13.9334,0,0.000375,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,14.8708,144314834,0.1529,0.2863,-2797920,49.0,0.62,3777,1.0,72.86,21.67,6.36,14.3393,0,0.003993,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,14.9828,144319740,0.1529,0.2863,-2233209,49.0,0.62,3777,1.0,72.16,14.91,12.72,13.1797,0,0.000734,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,15.0943,144339124,0.1529,0.2863,-2295466,49.0,0.62,3777,1.0,71.67,16.0,12.72,13.6613,0,0.000981,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,15.2054,144343389,0.143,0.2937,-2295466,49.0,0.62,3777,1.0,72.02,16.17,11.35,13.6969,0,0.001235,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,15.3165,144346070,0.143,0.2937,-2821725,49.0,0.62,3777,1.0,71.78,15.66,12.39,13.9972,0,0.000876,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,15.4276,144361177,0.143,0.2937,-2821725,49.0,0.62,3777,1.0,71.98,15.3,12.65,13.9492,0,0.000753,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,15.5393,144369314,0.143,0.2937,-2369077,49.0,0.62,3777,1.0,71.85,15.45,12.18,14.6202,0,0.00095,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,15.6494,144381842,0.143,0.2937,-2369077,49.0,0.62,3777,1.0,72.18,15.6,12.09,13.5379,0,0.000965,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,15.7617,144401202,0.143,0.2937,-2308284,49.0,0.62,3777,1.0,71.8,14.86,13.21,14.4324,0,0.000491,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,15.8719,144417062,0.143,0.2937,-2308284,49.0,0.62,3777,1.0,71.76,15.94,12.06,14.0072,0,0.001073,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,15.9834,144426996,0.143,0.2937,-2526185,49.0,0.62,3777,1.0,72.66,14.47,12.79,12.873,0,0.000605,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,16.0947,144435666,0.143,0.2937,-2632389,49.0,0.62,3777,1.0,71.54,16.07,12.65,13.9604,0,0.00104,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,16.2057,144458622,0.139,0.273,-2632389,49.0,0.62,3777,1.0,72.35,16.36,10.97,13.6457,0,0.001472,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,16.3168,144483880,0.139,0.273,-2648136,49.0,0.62,3777,1.0,71.76,15.69,12.43,14.2071,0,0.000946,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,16.428,144499448,0.139,0.273,-2648136,49.0,0.62,3777,1.0,72.0,15.5,12.02,13.6186,0,0.000909,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,16.5395,144509106,0.139,0.273,-2303890,49.0,0.62,3777,1.0,71.76,15.64,11.95,14.864,0,0.001087,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,16.6498,144515656,0.139,0.273,-2303890,49.0,0.62,3777,1.0,72.23,15.24,12.53,13.463,0,0.000835,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,16.7617,144540530,0.139,0.273,-2698675,49.0,0.62,3777,1.0,72.08,14.95,13.11,13.4064,0,0.000535,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,16.8725,144544046,0.139,0.273,-2764594,49.0,0.62,3777,1.0,71.46,16.28,12.04,14.1849,0,0.001125,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,16.9838,144564944,0.139,0.273,-2764594,49.0,0.62,3777,1.0,72.61,14.32,12.67,13.0578,0,0.00057,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.0952,144575824,0.139,0.273,-2095510,49.0,0.62,3777,1.0,71.5,15.92,12.64,13.9594,0,0.001011,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.2062,144598296,0.1518,0.2672,-2095510,49.0,0.62,3777,1.0,72.23,15.73,11.57,13.7028,0,0.00114,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.3172,144615258,0.1518,0.2672,-2433165,49.0,0.62,3777,1.0,71.9,15.65,12.42,13.8839,0,0.000867,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.428,144628368,0.1518,0.2672,-2433165,49.0,0.62,3777,1.0,72.04,15.56,12.08,13.7112,0,0.00101,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.5397,144651752,0.1518,0.2672,-2493225,49.0,0.62,3777,1.0,71.9,15.33,12.4,14.5634,0,0.000884,1920000
hallway__Floor4HallwayInFrontOf4214__noise2__scan01,1,hallway,Floor4HallwayInFrontOf4214,2,2bfe9f80377e670fec89a36997162020,17.65,144658234,0.1518,0.2672,-2660222,49.0,0.62,3777,1.0,72.05,15.5,12.26,13.3765,0,0.00099,1920000
